"","i","avg_r","age","sex","born"
"400","GB3485",0.0125428816466552,6,2,1
"401","GB1302",0.00810061106346484,6,1,1
"402","GB3087",0.0150889794168096,6,2,1
"403","GB1354",0.0155445969125214,6,1,1
"404","GB1123",0.0188411234991424,6,2,1
"405","GB1892",0.0131325042881647,6,1,1
"406","GB272",0.0116316466552316,8,2,0
"407","GB2993",0.020368782161235,6,1,1
"408","GB1124",0.00913915094339623,5,2,1
"409","GB1530",0.00750428816466552,6,1,0
"410","GB689",0.0124356775300172,5,1,1
"411","GB1535",0.0120068610634648,5,2,1
"412","GB2979",0.0120068610634648,5,1,1
"413","GB3588",0.0169248499142367,5,1,1
"414","GB3259",0.0170722555746141,5,1,1
"415","GB654",0.0117120497427101,5,1,1
"416","GB2267",0.016241423670669,5,1,1
"417","GB2981",0.0132531089193825,5,2,1
"418","GB1891",0.0106668096054889,5,1,1
"419","GB660",0.0116316466552316,5,2,1
"420","GB250",0.0132129073756432,5,2,1
"421","GB2840",0.00192967409948542,41,1,0
"422","GB3393",0.00750428816466552,5,1,0
"423","GB3534",0.0104054995711835,4,1,1
"424","GB1311",0.00920615351629503,4,2,1
"425","GB148",0.011832654373928,4,1,1
"426","GB218",0.0123284734133791,4,1,1
"427","GB2346",0.0131325042881647,4,2,1
"428","GB2190",0.0160806174957118,4,2,1
"429","GB1371",0.00913915094339623,4,1,1
"430","GB3095",0.0154641938250429,4,1,1
"431","GB925",0.0138293310463122,5,2,1
"432","GB702",0.0120872641509434,4,1,1
"433","GB1038",0.014673563464837,4,2,1
"434","GB3105",0.0115244425385935,4,2,1
"435","GB638",0.0153033876500858,3,1,1
"436","GB1848",0.0133201114922813,3,2,1
"437","GB1552",0.00428816466552316,6,1,0
"438","GB2186",0.0119532590051458,3,1,1
"439","GB449",0.0115780445969125,3,2,1
"440","GB1691",0.0150889794168096,3,1,1
"441","GB1817",0.0128108919382504,3,1,1
"442","GB331",0.016241423670669,3,2,1
"443","GB959",0.020368782161235,3,1,1
"444","GB393",0.0115780445969125,3,1,1
"445","GB3475",0.00923295454545455,3,2,1
"446","GB2257",0.0110420240137221,3,1,1
"447","GB1584",0.0152229845626072,3,1,1
"448","GB2864",0.0134273156089194,3,1,1
"449","GB2074",0.0188411234991424,3,2,1
"450","GB836",0.0155445969125214,3,2,1
"451","GB1326",0.0128510934819897,2,2,1
"452","GB3583",0.0125428816466552,2,1,1
"453","GB1695",0.0144993567753002,2,2,1
"454","GB2128",0.0169248499142367,2,2,1
"455","GB2316",0.0106668096054889,2,1,1
