"","i","avg_r","age","sex","primary","secondary","born"
"476","LA1826",0,43,2,0,0,0
"477","LA1827",0.00756682389937107,42,1,4,7,1
"478","LA2146",0.00147405660377359,32,2,0,1,1
"479","LA1403",0.00695754716981132,59,1,6,0,1
"480","LA1504",0.00613207547169811,55,2,5,5,1
"481","LA2380",0.00717374213836478,27,2,4,5,1
"482","LA2464",0.00717374213836478,24,1,4,5,1
"483","LA2657",0.00717374213836478,20,2,4,5,1
"484","LA1171",0.0081564465408805,67,1,3,6,1
"485","LA1236",0.00479559748427673,65,2,3,3,1
"486","LA1376",0.00566037735849057,61,2,5,8,1
"487","LA2073",0.0049626572327044,34,2,2,4,1
"488","LA2075",0.00725235849056604,35,1,5,7,1
"489","LA1199",0.00207350628930818,66,2,0,0,1
"490","LA1604",0.00371462264150943,53,1,1,2,1
"491","LA1629",0,52,2,0,0,0
"492","LA1676",0.000628930817610063,50,2,1,0,0
"493","LA1782",0.00125786163522013,44,1,1,2,1
"494","LA2039",0.00672169811320755,35,1,1,6,1
"495","LA2043",0.00802869496855346,35,2,5,6,1
"496","LA1548",0.00402908805031447,55,2,2,1,1
"497","LA2465",0.00802869496855346,24,2,5,6,1
"498","LA3310",0.00232900943396226,32,1,1,1,1
"499","LA1352",0.0081564465408805,62,1,3,6,1
"500","LA1397",0.00593553459119497,59,2,4,3,1
"501","LA2417",0.0076749213836478,25,2,3,3,1
"502","LA2551",0.0076749213836478,22,2,3,3,1
"503","LA1325",0.00151336477987421,62,1,0,0,1
"504","LA1454",0.00949292452830189,58,2,2,6,1
"505","LA795",0.00165094339622642,86,1,0,1,1
"506","LA1293",0.00628930817610063,64,2,7,6,1
"507","LA2074",0.0102594339622642,34,2,4,8,1
"508","LA2427",0.0102594339622642,25,1,4,8,1
"509","LA2586",0.0102594339622642,21,2,4,8,1
"510","LA1200",0.00487421383647799,67,2,2,8,0
"511","LA1326",0.010377358490566,63,1,4,6,1
"512","LA1603",0.010062893081761,52,2,3,7,1
"513","LA2288",0.00825471698113208,28,2,2,4,1
"514","LA1649",0.0123427672955975,50,1,4,11,1
"515","LA1913",0.00483490566037736,40,2,4,2,1
"516","LA777",0.00927672955974843,87,1,7,14,1
"517","LA1377",0.0123427672955975,61,2,4,11,1
"518","LA1505",0.0123427672955975,55,2,4,11,1
"519","LA796",0.0032625786163522,85,2,2,3,1
"520","LA1573",0.0032625786163522,54,2,2,0,1
"521","LA3449",0.0032625786163522,51,2,2,0,1
"522","LA1890",0.00416666666666667,41,2,3,2,1
"523","LA1978",0.00442216981132075,38,1,0,3,1
"524","LA1269",0.00310534591194969,65,2,3,3,1
"525","LA1423",0.0132861635220126,59,1,7,8,1
"526","LA2172",0.00882468553459119,32,2,4,4,1
